train_acc,val_acc
48.94149024837473,76.5905383360522
80.07167861310218,82.05546492659055
87.3478913152192,82.8594733162433
92.18203033838974,82.25355395012818
95.30755125854309,83.05756233978094
97.11618603100517,82.82451642973666
98.54975829304884,82.78955954323001
99.2915485914319,82.96434397576323
99.49991665277547,82.99930086226986
99.64994165694283,83.09251922628758
