train_acc,val_acc
26.729454909151524,67.24539734327662
56.98449741623604,74.01538103006293
64.41906984497416,76.81193195059427
69.16986164360726,76.21766487998136
72.26204367394566,77.96550920531345
75.42090348391399,78.61803775343742
76.72945490915153,76.28757865299464
78.52142023670612,77.96550920531345
79.55492582097015,77.2547191796784
81.74695782630438,77.10323933814962
