train_acc,val_acc
20.261710285047506,67.68818457236075
39.71495249208201,78.37333954789094
46.416069344890815,80.65718946632487
46.416069344890815,81.95059426707061
52.18369728288048,81.49615474248426
54.817469578263044,82.41668608715916
55.20086681113519,82.06711722209275
60.143357226204365,82.59147051969238
61.218536422737124,81.96224656257283
58.16802800466744,83.1041715217898
