train_acc,val_acc
17.152858809801632,71.731531111629
34.00566761126854,78.11698904684222
35.82263710618437,81.14658587741785
39.95665944324054,81.53111162899091
39.548258043007166,82.03216033558611
38.95649274879147,82.3584246096481
39.5732622103684,81.89233278955955
44.14069011501917,82.21859706362153
42.34039006501084,82.19529247261711
40.34839139856643,82.2768585411326
